"tax_id","name","rank"
"2827705","Myoviridae sp. ctlD98","species"
"2827707","Myoviridae sp. ctnzH2","species"
"2827710","Myoviridae sp. ctqfO1","species"
"2827713","Myoviridae sp. ctt8G1","species"
"2827714","Myoviridae sp. ctu6J18","species"
"2827715","Myoviridae sp. ctuIn11","species"
"2827716","Myoviridae sp. ctuev19","species"
"2827718","Myoviridae sp. cty4e12","species"
"2827722","Podoviridae sp. ct7Ex2","species"
"2827723","Podoviridae sp. ct8Lf7","species"
"2827724","Podoviridae sp. ct90d35","species"
"2827725","Podoviridae sp. ctCi71","species"
"2827727","Podoviridae sp. ctEmK1","species"
"2827728","Podoviridae sp. ctHMt20","species"
"2827731","Podoviridae sp. ctIi724","species"
"2827732","Podoviridae sp. ctKmJ5","species"
"2827733","Podoviridae sp. ctO1718","species"
"2827736","Podoviridae sp. ctU557","species"
"2827737","Podoviridae sp. ctUYJ6","species"
"2827739","Podoviridae sp. ctXBg1","species"
"2827741","Podoviridae sp. ctZih56","species"
"2827742","Podoviridae sp. ctefc32","species"
"2827744","Podoviridae sp. ctgFL11","species"
"2827745","Podoviridae sp. ctiVc2","species"
"2827746","Podoviridae sp. ctlMy11","species"
"2827752","Podoviridae sp. ctuch15","species"
"2827754","Podoviridae sp. ctxJ29","species"
"2827755","Podoviridae sp. ctxqo3","species"
"2827756","Podoviridae sp. ctylN24","species"
"2827758","Podoviridae sp. ctzXp5","species"
"2827759","Siphoviridae sp. ct03815","species"
"2827761","Siphoviridae sp. ct0Go27","species"
"2827763","Siphoviridae sp. ct0Wl9","species"
"2827764","Siphoviridae sp. ct1E017","species"
"2827765","Siphoviridae sp. ct1IF5","species"
"2827766","Siphoviridae sp. ct1gv6","species"
"2827767","Siphoviridae sp. ct1yA16","species"
"2827769","Siphoviridae sp. ct3UN6","species"
"2827773","Siphoviridae sp. ct3tr1","species"
"2827774","Siphoviridae sp. ct4085","species"
"2827776","Siphoviridae sp. ct4SH8","species"
"2827777","Siphoviridae sp. ct4Uy2","species"
"2827778","Siphoviridae sp. ct4Z13","species"
"2827781","Siphoviridae sp. ct5wd11","species"
"2827783","Siphoviridae sp. ct6Ob18","species"
"2827784","Siphoviridae sp. ct6h44","species"
"2827785","Siphoviridae sp. ct7GD8","species"
"2827787","Siphoviridae sp. ct7dP4","species"
"2827788","Siphoviridae sp. ct7yc1","species"
"2827790","Siphoviridae sp. ct8hB11","species"
"2827791","Siphoviridae sp. ct8wU2","species"
"2827793","Siphoviridae sp. ct9UA16","species"
"2827794","Siphoviridae sp. ct9mC1","species"
"2827795","Siphoviridae sp. ct9zP9","species"
"2827796","Siphoviridae sp. ctAFE3","species"
"2827797","Siphoviridae sp. ctAjZ17","species"
"2827798","Siphoviridae sp. ctAkS7","species"
"2827800","Siphoviridae sp. ctB242","species"
"2827801","Siphoviridae sp. ctBAZ2","species"
"2827802","Siphoviridae sp. ctBCr48","species"
"2827803","Siphoviridae sp. ctBLh2","species"
"2827805","Siphoviridae sp. ctBtT10","species"
"2827806","Siphoviridae sp. ctCIv11","species"
"2827808","Siphoviridae sp. ctCb814","species"
"2827810","Siphoviridae sp. ctDDY10","species"
"2827813","Siphoviridae sp. ctDhw1","species"
"2827814","Siphoviridae sp. ctEJG5","species"
"2827815","Siphoviridae sp. ctENB54","species"
"2827817","Siphoviridae sp. ctFH16","species"
"2827818","Siphoviridae sp. ctFIm6","species"
"2827819","Siphoviridae sp. ctFPV4","species"
"2827824","Siphoviridae sp. ctGpg14","species"
"2827825","Siphoviridae sp. ctGz830","species"
"2827826","Siphoviridae sp. ctHAs12","species"
"2827828","Siphoviridae sp. ctHNg1","species"
"2827830","Siphoviridae sp. ctHip2","species"
"2827833","Siphoviridae sp. ctIEo13","species"
"2827834","Siphoviridae sp. ctJ0s2","species"
"2827838","Siphoviridae sp. ctJj91","species"
"2827839","Siphoviridae sp. ctJjf17","species"
"2827840","Siphoviridae sp. ctJyX12","species"
"2827841","Siphoviridae sp. ctKFk2","species"
"2827843","Siphoviridae sp. ctKwY15","species"
"2827844","Siphoviridae sp. ctL4w2","species"
"2827845","Siphoviridae sp. ctL7J9","species"
"2827846","Siphoviridae sp. ctLUY1","species"
"2827849","Siphoviridae sp. ctLeh52","species"
"2827850","Siphoviridae sp. ctLnD25","species"
"2827851","Siphoviridae sp. ctLnP14","species"
"2827852","Siphoviridae sp. ctM6i4","species"
"2827853","Siphoviridae sp. ctMBu2","species"
"2827854","Siphoviridae sp. ctMCY8","species"
"2827855","Siphoviridae sp. ctMRT7","species"
"2827857","Siphoviridae sp. ctNHp14","species"
"2827858","Siphoviridae sp. ctNZc11","species"
"2827861","Siphoviridae sp. ctOXk3","species"
"2827863","Siphoviridae sp. ctP0x5","species"
"2827864","Siphoviridae sp. ctPrm3","species"
"2827865","Siphoviridae sp. ctPyh10","species"
"2827868","Siphoviridae sp. ctRGj11","species"
"2827869","Siphoviridae sp. ctRIT4","species"
"2827870","Siphoviridae sp. ctRPk8","species"
"2827871","Siphoviridae sp. ctRwl19","species"
"2827872","Siphoviridae sp. ctSOv1","species"
"2827874","Siphoviridae sp. ctSuy3","species"
"2827875","Siphoviridae sp. ctTIi48","species"
"2827878","Siphoviridae sp. ctTfn5","species"
"2827880","Siphoviridae sp. ctVDC13","species"
"2827881","Siphoviridae sp. ctVDy27","species"
"2827883","Siphoviridae sp. ctWdm1","species"
"2827884","Siphoviridae sp. ctWf32","species"
"2827885","Siphoviridae sp. ctWhl2","species"
"2827886","Siphoviridae sp. ctXYk3","species"
"2827887","Siphoviridae sp. ctXfh4","species"
"2827888","Siphoviridae sp. ctXof7","species"
"2827889","Siphoviridae sp. ctXzK3","species"
"2827890","Siphoviridae sp. ctYsl40","species"
"2827891","Siphoviridae sp. ctZHD14","species"
"2827894","Siphoviridae sp. ctaA31","species"
"2827895","Siphoviridae sp. ctacm4","species"
"2827897","Siphoviridae sp. ctb3910","species"
"2827898","Siphoviridae sp. ctb6217","species"
"2827900","Siphoviridae sp. ctbbV81","species"
"2827901","Siphoviridae sp. ctbgC51","species"
"2827903","Siphoviridae sp. ctdvJ3","species"
"2827904","Siphoviridae sp. cteEJ17","species"
"2827906","Siphoviridae sp. cteZR38","species"
"2827907","Siphoviridae sp. ctedO8","species"
"2827908","Siphoviridae sp. ctfM019","species"
"2827909","Siphoviridae sp. ctfbh2","species"
"2827910","Siphoviridae sp. ctg8V11","species"
"2827911","Siphoviridae sp. ctgaY24","species"
"2827912","Siphoviridae sp. ctgmM3","species"
"2827914","Siphoviridae sp. cth7L7","species"
"2827916","Siphoviridae sp. ctiJm4","species"
"2827917","Siphoviridae sp. ctiV651","species"
"2827918","Siphoviridae sp. ctj0M16","species"
"2827919","Siphoviridae sp. ctj6w2","species"
"2827920","Siphoviridae sp. ctj912","species"
"2827922","Siphoviridae sp. ctkTc5","species"
"2827925","Siphoviridae sp. ctkmP13","species"
"2827926","Siphoviridae sp. ctkyE7","species"
"2827927","Siphoviridae sp. ctlI314","species"
"2827928","Siphoviridae sp. ctlNl18","species"
"2827929","Siphoviridae sp. ctm7X10","species"
"2827930","Siphoviridae sp. ctm8l1","species"
"2827931","Siphoviridae sp. ctmHK36","species"
"2827932","Siphoviridae sp. ctmIh35","species"
"2827933","Siphoviridae sp. ctmP938","species"
"2827934","Siphoviridae sp. ctmqi22","species"
"2827935","Siphoviridae sp. ctmwf23","species"
"2827938","Siphoviridae sp. ctnR15","species"
"2827939","Siphoviridae sp. ctnR613","species"
"2827940","Siphoviridae sp. ctngK14","species"
"2827941","Siphoviridae sp. ctnpt50","species"
"2827942","Siphoviridae sp. cto3L1","species"
"2827943","Siphoviridae sp. ctprd3","species"
"2827944","Siphoviridae sp. ctq8D8","species"
"2827945","Siphoviridae sp. ctqBc4","species"
"2827946","Siphoviridae sp. ctqK313","species"
"2827947","Siphoviridae sp. ctqNK14","species"
"2827948","Siphoviridae sp. ctqPo10","species"
"2827949","Siphoviridae sp. ctqSm5","species"
"2827954","Siphoviridae sp. ctrCv3","species"
"2827955","Siphoviridae sp. ctrap8","species"
"2827956","Siphoviridae sp. ctrpM6","species"
"2827957","Siphoviridae sp. cts9y3","species"
"2827959","Siphoviridae sp. ctt1f11","species"
"2827963","Siphoviridae sp. ctuBK6","species"
"2827964","Siphoviridae sp. ctv838","species"
"2827965","Siphoviridae sp. ctvI513","species"
"2827966","Siphoviridae sp. ctvWR21","species"
"2827967","Siphoviridae sp. ctvf68","species"
"2827968","Siphoviridae sp. ctvhu9","species"
"2827969","Siphoviridae sp. ctw757","species"
"2827970","Siphoviridae sp. ctwDi18","species"
"2827971","Siphoviridae sp. ctwQT14","species"
"2827972","Siphoviridae sp. ctwuP1","species"
"2827973","Siphoviridae sp. ctxMM9","species"
"2827975","Siphoviridae sp. ctxvK3","species"
"2827977","Siphoviridae sp. ctylc9","species"
"2827982","Siphoviridae sp. ctzyE57","species"
"2827984","virus sp. ct6zc1","species"
"2827985","virus sp. ctE0n6","species"
"2827987","virus sp. ctJLD79","species"
"2827988","virus sp. ctL1g6","species"
"2827990","virus sp. ctQmo6","species"
"2827992","virus sp. ctX0L1","species"
"2827993","virus sp. ctd0M1","species"
"2827996","virus sp. ctllZ17","species"
"2827998","virus sp. ctqEG8","species"
"2827999","virus sp. ctqq75","species"
"2828001","virus sp. ctx9V1","species"
"2828002","virus sp. ctyMK1","species"
"2828003","Phage sp. ctGns7","species"
"2828004","Phage sp. ctKpL5","species"
"2828005","Phage sp. ctL4h4","species"
"2828006","Phage sp. ctPjm15","species"
"2828007","Phage sp. ctcqm2","species"
"2828008","Phage sp. ctesc4","species"
"2828010","Phage sp. ctqZP6","species"
"2828072","Ackermannviridae sp. ctjwt21","species"
"2828073","Caudovirales sp. ct8Ze27","species"
"2828074","Caudovirales sp. ctHRs2","species"
"2828076","Caudovirales sp. ctMlE25","species"
"2828078","Caudovirales sp. ctfXb19","species"
"2828081","CrAss-like virus sp. cth6i5","species"
"2828084","Inoviridae sp. ctaKY11","species"
"2828089","Myoviridae sp. ct1TR10","species"
"2828090","Myoviridae sp. ct3tv2","species"
"2828091","Myoviridae sp. ct55Z2","species"
"2828092","Myoviridae sp. ct5FH28","species"
"2828093","Myoviridae sp. ct5MF11","species"
"2828095","Myoviridae sp. ct6nn14","species"
"2828097","Myoviridae sp. ctDdE54","species"
"2828098","Myoviridae sp. ctEXz2","species"
"2828100","Myoviridae sp. ctItR21","species"
"2828101","Myoviridae sp. ctKaW6","species"
"2828102","Myoviridae sp. ctLGX4","species"
"2828103","Myoviridae sp. ctNPX13","species"
"2828104","Myoviridae sp. ctNhr24","species"
"2828105","Myoviridae sp. ctNqw6","species"
"2828106","Myoviridae sp. ctO7l1","species"
"2828108","Myoviridae sp. ctPkE24","species"
"2828111","Myoviridae sp. ctTS62","species"
"2828112","Myoviridae sp. ctTfa5","species"
"2828114","Myoviridae sp. ctfA14","species"
"2828116","Myoviridae sp. ctiIS8","species"
"2828118","Myoviridae sp. ctqgO2","species"
"2828119","Myoviridae sp. ctsKG11","species"
"2828120","Myoviridae sp. cttWQ44","species"
"2828122","Myoviridae sp. ctyhU11","species"
"2828124","Phage sp. ctucZ11","species"
"2828125","Podoviridae sp. ct13o21","species"
"2828128","Podoviridae sp. ctAV815","species"
"2828129","Podoviridae sp. ctAVH8","species"
"2828130","Podoviridae sp. ctHVs9","species"
"2828131","Podoviridae sp. ctJ6o53","species"
"2828133","Podoviridae sp. ctVfK3","species"
"2828134","Podoviridae sp. ctY3D12","species"
"2828136","Podoviridae sp. ctbMi3","species"
"2828137","Podoviridae sp. ctfN46","species"
"2828140","Podoviridae sp. ctkBg18","species"
"2828141","Siphoviridae sp. ct2ef27","species"
"2828142","Siphoviridae sp. ct3Ju16","species"
"2828144","Siphoviridae sp. ct4aE30","species"
"2828145","Siphoviridae sp. ct5YG1","species"
"2828147","Siphoviridae sp. ct6662","species"
"2828150","Siphoviridae sp. ct7JV2","species"
"2828151","Siphoviridae sp. ct7ub6","species"
"2828153","Siphoviridae sp. ct8LQ5","species"
"2828154","Siphoviridae sp. ct8TV20","species"
"2828155","Siphoviridae sp. ct9Ec1","species"
"2828156","Siphoviridae sp. ctAeS79","species"
"2828157","Siphoviridae sp. ctBWu8","species"
"2828160","Siphoviridae sp. ctBmJ1","species"
"2828162","Siphoviridae sp. ctCjJ10","species"
"2828165","Siphoviridae sp. ctDlU28","species"
"2828167","Siphoviridae sp. ctEci12","species"
"2828169","Siphoviridae sp. ctEfY6","species"
"2828171","Siphoviridae sp. ctEy724","species"
"2828172","Siphoviridae sp. ctFjF5","species"
"2828174","Siphoviridae sp. ctHdl3","species"
"2828176","Siphoviridae sp. ctIbi23","species"
"2828177","Siphoviridae sp. ctIkM22","species"
"2828178","Siphoviridae sp. ctIwT7","species"
"2828179","Siphoviridae sp. ctIyp7","species"
"2828181","Siphoviridae sp. ctJZ725","species"
"2828182","Siphoviridae sp. ctJbC4","species"
"2828184","Siphoviridae sp. ctKRf14","species"
"2828185","Siphoviridae sp. ctMq01","species"
"2828187","Siphoviridae sp. ctQHO9","species"
"2828188","Siphoviridae sp. ctRJB2","species"
"2828190","Siphoviridae sp. ctSIv21","species"
"2828193","Siphoviridae sp. ctTqe2","species"
"2828194","Siphoviridae sp. ctUts2","species"
"2828195","Siphoviridae sp. ctUxW2","species"
"2828196","Siphoviridae sp. ctV7v5","species"
"2828197","Siphoviridae sp. ctWYg3","species"
"2828199","Siphoviridae sp. ctX2e5","species"
"2828200","Siphoviridae sp. ctX8T1","species"
"2828201","Siphoviridae sp. ctXG577","species"
"2828202","Siphoviridae sp. ctYIp7","species"
"2828203","Siphoviridae sp. ctYuc6","species"
"2828204","Siphoviridae sp. ctZCl11","species"
"2828205","Siphoviridae sp. ctZYQ8","species"
"2828206","Siphoviridae sp. cta6m1","species"
"2828208","Siphoviridae sp. ctcOR4","species"
"2828209","Siphoviridae sp. ctdzB12","species"
"2828210","Siphoviridae sp. cte3s7","species"
"2828211","Siphoviridae sp. ctedi74","species"
"2828213","Siphoviridae sp. ctewe10","species"
"2828214","Siphoviridae sp. ctgbm9","species"
"2828215","Siphoviridae sp. cthBp9","species"
"2828216","Siphoviridae sp. cthRu26","species"
"2828219","Siphoviridae sp. ctkEu9","species"
"2828221","Siphoviridae sp. ctm488","species"
"2828224","Siphoviridae sp. ctnoo6","species"
"2828225","Siphoviridae sp. ctnpB30","species"
"2828226","Siphoviridae sp. ctoD011","species"
"2828227","Siphoviridae sp. ctoof1","species"
"2828228","Siphoviridae sp. ctpCx1","species"
"2828229","Siphoviridae sp. ctqA315","species"
"2828230","Siphoviridae sp. ctqOv4","species"
"2828231","Siphoviridae sp. ctqcj14","species"
"2828233","Siphoviridae sp. ctqtA1","species"
"2828234","Siphoviridae sp. cttZS1","species"
"2828235","Siphoviridae sp. cttiG1","species"
"2828236","Siphoviridae sp. ctuCR5","species"
"2828237","Siphoviridae sp. ctuHV12","species"
"2828238","Siphoviridae sp. ctuK76","species"
"2828239","Siphoviridae sp. ctvS314","species"
"2828240","Siphoviridae sp. ctvzh6","species"
"2828243","Siphoviridae sp. ctwl93","species"
"2828244","Siphoviridae sp. cty4Z2","species"
"2828246","Siphoviridae sp. ctzrC10","species"
"2828253","virus sp. ctRTq15","species"
"2828255","virus sp. ctmTa7","species"
"2829846","Escherichia phage vB_EcoM_SYGMH1",
"2831179","Lactococcus phage Nocturne116","species"
"2831612","Ackermannviridae sp.","species"
"2831613","Herelleviridae sp.","species"
"2831678","Bacteroides phage LoVEphage","species"
"2832474","Corticoviridae sp.","species"
"2832643","Caudoviricetes sp.","species"
"2834266","Acinetobacter phage TaPaz","species"
"2834287","MELD virus sp.","species"
"2834971","Salmonella phage S19cd","species"
"2835897","Erwinia phage pEa_SNUABM_9","species"
"2836077","Paenibacillus phage Pd_22F","species"
"2836106","Escherichia phage vB_EcoM_SophiaRose","species"
"2836112","Hafnia phage vB_HpaM_Meifeng","species"
"2838363","Caudovirales sp. gcode 4","species"
"2838368","Siphoviridae sp. gcode 4","species"
"2840022","Adnaviria",
"2840023","Zilligvirae","kingdom"
"2840024","Taleaviricota","phylum"
"2840056","Naldaviricetes","class"
"2840070","Lefavirales","order"
"2841278","Miltonvirus","genus"
"2841637","Tokiviricetes","class"
"2841641","Primavirales","order"
"2842243","Leviviricetes","class"
"2842327","Rountreeviridae","family"
"2842328","Salasmaviridae","family"
"2842329","Schitoviridae","family"
"2842407","Alpharhabdovirinae","subfamily"
"2842409","Cleopatravirinae","subfamily"
"2842412","Enquatrovirinae","subfamily"
"2842413","Erskinevirinae","subfamily"
"2842417","Migulavirinae","subfamily"
"2842419","Northropvirinae","subfamily"
"2842524","Deejayvirinae","subfamily"
"2842527","Hendrixvirinae","subfamily"
"2842530","Trabyvirinae","subfamily"
"2842586","Cbunavirus","genus"
"2842663","Elpedvirus","genus"
"2842713","Grisebachstrassevirus","genus"
"2842727","Henunavirus","genus"
"2842728","Henuseptimavirus","genus"
"2842737","Hopescreekvirus","genus"
"2842743","Hukuchivirus","genus"
"2842775","Jeonjuvirus","genus"
"2842786","Kaypoctavirus","genus"
"2842796","Kenoshavirus","genus"
"2842828","Littlefixvirus","genus"
"2842856","Matervirus","genus"
"2842888","Mydovirus","genus"
"2842979","Pseudotevenvirus","genus"
"2842996","Quwivirus","genus"
"2843016","Salchichonvirus","genus"
"2843069","Tanisvirus","genus"
"2843105","Tybeckvirus","genus"
"2843129","Watanabevirus","genus"
"2843161","Zicotriavirus","genus"
"2843351","Audreyjarvisvirus","genus"
"2843355","Bakolyvirus","genus"
"2843366","Cimandefvirus","genus"
"2843368","Colunavirus","genus"
"2843374","Dibbivirus","genus"
"2843376","Donellivirus","genus"
"2843377","Dybvigvirus","genus"
"2843383","Fremauxvirus","genus"
"2843399","Kanagawavirus","genus"
"2843402","Knuthellervirus","genus"
"2843410","Lafunavirus","genus"
"2843411","Lahexavirus","genus"
"2843415","Latrobevirus","genus"
"2843430","Nevevirus","genus"
"2843434","Pemunavirus","genus"
"2843441","Questintvirus","genus"
"2843449","Sandinevirus","genus"
"2843462","Sukhumvitvirus","genus"
"2843466","Teubervirus","genus"
"2843470","Vedamuthuvirus","genus"
"2843473","Whackvirus","genus"
"2843679","Alphatristromavirus PFV1","species"
"2843680","Alphatristromavirus PFV2","species"
"2843756","Jeonjuvirus BSP38","species"
"2843778","Pemunavirus PM1","species"
"2844163","Henunavirus hena1","species"
"2844168","Peduovirus pv12474III","species"
"2844211","Pseudotevenvirus lw1","species"
"2844309","Latrobevirus FNU1","species"
"2844394","Microbacterium phage WilliamStrong","species"
"2844404","UAG-readthrough crAss clade sp.","species"
"2844677","Tanisvirus tanis","species"
"2844800","Gyrovirus galga1","species"
"2844981","Hukuchivirus IN93","species"
"2845076","Mydovirus BIS47","species"
"2845083","Mydovirus KB57","species"
"2845086","Mydovirus KNP2","species"
"2845088","Kaypoctavirus KP8","species"
"2845126","Watanabevirus wv3521","species"
"2845127","Tybeckvirus tv521B","species"
"2845133","Lafunavirus LF1","species"
"2845136","Hopescreekvirus LfeInf","species"
"2845137","Elpedvirus LpeD","species"
"2845142","Tybeckvirus SAC12B","species"
"2845143","Sukhumvitvirus T25","species"
"2845148","Skunavirus sv05601","species"
"2845149","Ceduovirus cv05802","species"
"2845150","Skunavirus sv10W18","species"
"2845152","Skunavirus sv13W11L","species"
"2845153","Skunavirus sv16802","species"
"2845154","Skunavirus sv16W23","species"
"2845155","Fremauxvirus fv1706","species"
"2845156","Ceduovirus cv20R03M","species"
"2845157","Skunavirus sv30804","species"
"2845158","Skunavirus sv340","species"
"2845159","Skunavirus sv37201","species"
"2845160","Ceduovirus cv37203","species"
"2845161","Skunavirus sv38503","species"
"2845162","Skunavirus sv38507","species"
"2845163","Skunavirus sv3R16S","species"
"2845164","Ceduovirus cv50102","species"
"2845165","Ceduovirus cv50504","species"
"2845166","Vedamuthuvirus vv50902","species"
"2845167","Skunavirus sv51701","species"
"2845168","Ceduovirus cv5171F","species"
"2845169","Skunavirus sv56003","species"
"2845170","Skunavirus sv56301","species"
"2845171","Skunavirus sv57001","species"
"2845172","Ceduovirus cv62402","species"
"2845173","Ceduovirus cv62403","species"
"2845175","Skunavirus sv62601","species"
"2845176","Skunavirus sv62605","species"
"2845177","Ceduovirus cv62606","species"
"2845178","Skunavirus sv63302","species"
"2845179","Skunavirus sv66901","species"
"2845180","Skunavirus sv79201","species"
"2845181","Skunavirus sv88605","species"
"2845182","Skunavirus sv8V08","species"
"2845183","Skunavirus sv936","species"
"2845184","Audreyjarvisvirus av949","species"
"2845185","Skunavirus sv96401","species"
"2845186","Skunavirus sv96403","species"
"2845187","Skunavirus sv96603","species"
"2845190","Teubervirus AM6","species"
"2845191","Sandinevirus BK5T","species"
"2845386","Vedamuthuvirus BM13","species"
"2845387","Ceduovirus CHPC1020","species"
"2845388","Ceduovirus CHPC116","species"
"2845389","Ceduovirus CHPC1170","species"
"2845390","Ceduovirus CHPC1182","species"
"2845391","Ceduovirus CHPC1183","species"
"2845392","Ceduovirus CHPC122","species"
"2845393","Ceduovirus CHPC1242","species"
"2845394","Skunavirus CHPC129","species"
"2845395","Skunavirus CHPC361","species"
"2845396","Skunavirus CHPC362","species"
"2845397","Skunavirus CHPC52","species"
"2845398","Skunavirus CHPC781","species"
"2845399","Skunavirus CHPC958","species"
"2845400","Skunavirus CHPC959","species"
"2845401","Skunavirus CHPC964","species"
"2845402","Skunavirus CHPC965","species"
"2845403","Ceduovirus CHPC966","species"
"2845404","Ceduovirus CHPC967","species"
"2845405","Fremauxvirus CHPC971","species"
"2845406","Ceduovirus CHPC972","species"
"2845407","Skunavirus caseusJM1","species"
"2845408","Ceduovirus D4410","species"
"2845409","Ceduovirus D4412","species"
"2845411","Skunavirus LP0209","species"
"2845412","Skunavirus LP0903","species"
"2845413","Skunavirus LP1502a","species"
"2845414","Skunavirus LP8511","species"
"2845416","Skunavirus LP9404","species"
"2845417","Skunavirus LP9609","species"
"2845419","Skunavirus LP9908","species"
"2845420","Teubervirus LW31","species"
"2845421","Audreyjarvisvirus LW81","species"
"2845422","Ceduovirus LacS15","species"
"2845424","Skunavirus MP1","species"
"2845425","Skunavirus MV10L","species"
"2845427","Teubervirus P087","species"
"2845429","Vedamuthuvirus P1045","species"
"2845430","Audreyjarvisvirus P1048","species"
"2845432","Skunavirus P1532","species"
"2845434","Skunavirus P4565","species"
"2845435","Skunavirus P475","species"
"2845436","Teubervirus P596","species"
"2845437","Skunavirus P656","species"
"2845438","Skunavirus P680","species"
"2845439","Ceduovirus PCB1","species"
"2845440","Ceduovirus PCS1","species"
"2845443","Skunavirus sv155","species"
"2845444","Skunavirus sv193","species"
"2845445","Skunavirus sv42","species"
"2845446","Skunavirus sv44","species"
"2845448","Skunavirus sv91127","species"
"2845449","Skunavirus A16","species"
"2845450","Skunavirus B1127","species"
"2845451","Skunavirus E1127","species"
"2845452","Skunavirus F0139","species"
"2845453","Skunavirus JF1","species"
"2845454","Skunavirus L18","species"
"2845455","Skunavirus L6","species"
"2845456","Skunavirus Lj","species"
"2845458","Skunavirus S0139","species"
"2845461","Skunavirus R31","species"
"2845463","Ceduovirus bIBB14","species"
"2845464","Skunavirus bIBB5g1","species"
"2845465","Ceduovirus bIBBA3","species"
"2845466","Ceduovirus bIBBAm4","species"
"2845467","Ceduovirus bIBBE1","species"
"2845468","Skunavirus bIBBF12","species"
"2845469","Ceduovirus bIBBL12","species"
"2845470","Ceduovirus bIBBp64","species"
"2845471","Ceduovirus blBB94p4","species"
"2845472","Skunavirus fd13","species"
"2845473","Skunavirus i0139","species"
"2845474","Skunavirus jm2","species"
"2845475","Skunavirus jm3","species"
"2845476","Skunavirus p272","species"
"2845477","Skunavirus sv145","species"
"2845478","Skunavirus sv15","species"
"2845479","Skunavirus sv7","species"
"2845481","Teubervirus Q1","species"
"2845506","Limdunavirus LDG","species"
"2845509","Limdunavirus P965","species"
"2845759","Dibbivirus PSKM","species"
"2845760","Loessnervirus SSEM1","species"
"2845940","Mydovirus mydo","species"
"2845959","Littlefixvirus littlefix","species"
"2845962","Knuthellervirus PMBT14","species"
"2845967","Zicotriavirus ZC03","species"
"2846039","Bakolyvirus bakoly","species"
"2846046","Cimandefvirus Ggerry","species"
"2846052","Mydovirus Ro1","species"
"2846064","Whackvirus whack","species"
"2846671","Dibbivirus DIBBI","species"
"2849079","Lactococcus phage CAP","species"
"2849246","Carnobacterium phage cd4","species"
"2849971","Klebsiella phage BUCT_49532","species"
"2849972","Klebsiella phage BUCT_47333","species"
"2851035","Proteus phage vB_PmiM_ZX7","species"
"2851072","Erwinia phage Zoomie","species"
"2851108","Microbacterium phage Phrancesco",
"2851974","Escherichia phage IsaakIselin","species"
"2852023","Escherichia phage WalterGehring","species"
"2852024","Escherichia phage RudolfGeigy","species"
"2852028","Escherichia phage AlexBoehm","species"
"2852239","unclassified Cbunavirus",
"2852390","unclassified Grisebachstrassevirus",
"2852408","unclassified Henuseptimavirus",
"2852418","unclassified Hopescreekvirus",
"2852473","unclassified Kanagawavirus",
"2852605","unclassified Mydovirus",
"2852729","unclassified Questintvirus",
"2852817","unclassified Sukhumvitvirus",
"2852842","unclassified Teubervirus",
"2852867","unclassified Tybeckvirus",
"2852875","unclassified Vedamuthuvirus",
"2852991","unclassified Leviviricetes",
"2853010","unclassified Rountreeviridae",
"2853011","unclassified Salasmaviridae",
"2853022","unclassified Trabyvirinae",
"2856554","Thermus phage 15-6","species"
"2860376","Stenotrophomonas phage BUCT626","species"
"2861002","Klebsiella phage Geezett","species"
"2861009","Salmonella phage SSBI34","species"
"2861055","Solobacterium phage SMO_1P","species"
"2863150","Clostridium phage CPQ4","species"
"2863193","Kosakonia phage 305","species"
"2863195","Kosakonia phage Kc283","species"
"2866696","Klebsiella phage vB_Kpn-VAC35","species"
"2867265","Pseudomonas phage PHB09","species"
"2869556","Erwinia phage pEa_SNUABM_33","species"
"2869569","Erwinia phage AH04","species"
"2872632","Lactococcus phage BIM BV-114","species"
"2873445","Escherichia phage vB_EcoM_ASO1A","species"
"2876111","Citrobacter phage vB_CbrM_HP1","species"
"2876205","Kirkovirus group",
"2876205","Kirkovirus group","clade"
"2879120","Akkermansia phage DTMo-2021a","species"
"2884420","Bacillus phage G",
"2885984","Microbacterium phage Zooman","species"
"2886033","Xanthomonas phage MUD8-T1","species"
"2886042","Shigella virus Moo19","species"
"2886930","Escherichia phage phiX174",
"2891958","Leuconostoc phage Diderot","species"
"2892341","Lactobacillus phage c5",
"2892343","Lactobacillus phage LL-Ku",
"2892344","Lactobacillus phage LP65",
"2892345","Lactobacillus phage phiJL-1",
"2892346","Lactococcus phage 712",
"2892347","Lactococcus phage ASCC191",
"2894002","Umbilicaria phaea podovirus-like 1","species"
"2894289","Pantoea phage Nifs112","species"
"2894302","Elizabethkingia phage TCUEAP2","species"
"2894400","Lactobacillus phage LPhi1ADMT15","species"
"2894585","Klebsiella phage P929","species"
"2894744","Escherichia phage JLBYU28","species"
"2894746","Escherichia phage JLBYU32","species"
"2898538","Lactococcus phage bIBB29",
"2898539","Lactococcus phage bIL170",
"2898540","Lactococcus phage bIL67",
"2898541","Lactococcus phage CB13",
"2898543","Lactococcus phage CB19",
"2900148","Pseudomonas phage Eisa9","species"
"2900313","Hafnia phage Pocitis76","species"
"2901837","Enterococcus phage phiSHEF10",
"2905685","Streptococcus phage Sfi19",
"2905688","Streptococcus phage Sfi21",
"2905727","Streptococcus phage 7201",
"2906751","Enterobacter phage ENC20","species"
"2907285","Flyfo myovirus Tbat2_7","species"
"2908173","Lactococcus phage P008",
"2910752","Streptococcus phage MissF","species"
"2910949","Salmonella phage vB_SAg-RPN213","species"
"2911157","Streptococcus phage MissD","species"
